LOCAL,TIPO_ACID,HORA,DIA_SEM,TEMPO,REGIAO,FATAIS,FERIDOS_GR
Cruzamento,ABALROAMENTO,06:20,SABADO,NUBLADO,SUL,0,0
Cruzamento,COLISAO,13:00,SABADO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,15:40,SABADO,NUBLADO,NORTE,0,1
Cruzamento,ABALROAMENTO,15:00,SABADO,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,15:40,SABADO,NUBLADO,LESTE,0,0
Cruzamento,COLISAO,10:40,SABADO,BOM,NORTE,0,0
Cruzamento,COLISAO,15:27,SABADO,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,15:30,SABADO,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,13:45,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,16:55,SABADO,BOM,NORTE,0,0
Logradouro,CHOQUE,19:55,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,18:00,SABADO,NUBLADO,SUL,1,0
Logradouro,ABALROAMENTO,14:30,SABADO,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,13:00,SABADO,BOM,NORTE,0,1
Logradouro,COLISAO,11:52,SABADO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:00,SABADO,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,15:15,DOMINGO,BOM,SUL,0,0
Logradouro,QUEDA,09:40,DOMINGO,BOM,CENTRO,0,0
Logradouro,COLISAO,13:00,DOMINGO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,09:45,DOMINGO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,13:05,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,13:30,DOMINGO,BOM,NORTE,0,0
Logradouro,COLISAO,12:30,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,11:15,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:10,DOMINGO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,15:40,DOMINGO,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,10:30,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,12:10,DOMINGO,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,10:30,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,14:00,DOMINGO,BOM,NORTE,0,0
Logradouro,CHOQUE,16:30,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,11:50,SEGUNDA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,19:32,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,01:40,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,08:55,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,13:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,00:10,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,QUEDA,10:00,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,16:26,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,12:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,11:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,15:30,SEGUNDA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,13:40,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,18:10,SEGUNDA-FEIRA,NUBLADO,SUL,0,0
Cruzamento,COLISAO,09:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,14:50,SEGUNDA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,10:35,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,08:20,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,09:45,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,10:40,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:40,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,09:00,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,08:06,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,11:15,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,10:05,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,17:50,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,12:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,19:50,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,17:04,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,QUEDA,16:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,09:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,07:17,SEGUNDA-FEIRA,BOM,NORTE,0,1
Logradouro,COLISAO,18:30,SEGUNDA-FEIRA,BOM,SUL,0,1
Logradouro,CAPOTAGEM,03:40,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,10:00,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,12:10,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,CHOQUE,10:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,QUEDA,08:00,SEGUNDA-FEIRA,BOM,NORTE,0,1
Logradouro,ATROPELAMENTO,11:40,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,18:15,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,09:00,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,12:40,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,08:40,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,08:08,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,16:55,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,CHOQUE,12:55,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,15:20,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,08:00,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,17:10,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,11:40,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,17:00,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,15:20,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,12:30,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,09:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,09:50,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,11:08,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,09:45,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,18:15,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,18:10,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,09:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,17:45,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,11:15,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,14:50,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,15:45,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:30,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,12:30,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,20:40,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,07:50,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,22:00,TERCA-FEIRA,BOM,NORTE,0,1
Logradouro,QUEDA,12:10,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,13:55,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,09:20,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,21:40,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,11:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:55,TERCA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,11:45,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,08:50,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:30,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,10:45,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,07:10,TERCA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,EVENTUAL,09:50,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,18:10,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,17:30,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,10:35,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,00:40,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,08:30,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,15:30,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,18:15,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,13:25,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,CHOQUE,10:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,18:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,12:30,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,09:50,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,20:40,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,14:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,QUEDA,18:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,18:05,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:35,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,QUEDA,11:00,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,07:45,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,16:00,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,15:35,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,17:02,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,19:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,14:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,08:50,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,15:50,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,15:40,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,14:05,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,12:20,QUARTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ATROPELAMENTO,14:45,QUARTA-FEIRA,BOM,LESTE,1,0
Logradouro,COLISAO,07:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,17:50,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,08:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,14:40,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,08:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,07:10,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,07:20,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,10:00,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,00:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,18:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,11:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,15:50,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,16:41,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,14:10,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,09:18,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,12:00,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ATROPELAMENTO,19:50,QUARTA-FEIRA,BOM,LESTE,0,1
Cruzamento,ABALROAMENTO,20:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,09:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,10:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,18:30,QUARTA-FEIRA,BOM,NORTE,0,1
Cruzamento,COLISAO,04:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,12:45,QUINTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,19:20,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,11:35,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,11:45,QUINTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,10:45,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,07:20,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,12:00,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,10:50,QUINTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,11:55,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,09:10,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,11:35,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,11:00,QUINTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,08:02,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,15:00,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,13:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,14:55,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,08:20,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,08:30,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:10,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,12:40,QUINTA-FEIRA,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,22:00,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,18:34,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:00,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,09:00,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,09:05,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:30,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,18:30,QUINTA-FEIRA,BOM,NORTE,0,1
Logradouro,ABALROAMENTO,16:15,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,15:10,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,15:45,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,19:50,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,08:25,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,17:10,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,09:10,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:00,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,18:00,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,07:25,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,07:50,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,14:31,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,21:00,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,09:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,EVENTUAL,14:05,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,QUEDA,09:50,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,16:30,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,08:23,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,19:10,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,08:00,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,07:30,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,12:30,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,13:10,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,00:30,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,11:05,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,ABALROAMENTO,09:50,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,COLISAO,09:20,SEXTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,09:58,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,CHOQUE,16:10,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,13:20,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,14:50,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,16:10,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,22:20,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,22:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,17:50,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,12:00,SEXTA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,CHOQUE,12:40,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,16:30,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,11:15,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,COLISAO,16:05,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,11:20,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,COLISAO,09:20,SEXTA-FEIRA,NUBLADO,CENTRO,0,0
Cruzamento,ABALROAMENTO,17:30,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,11:45,SEXTA-FEIRA,CHUVOSO,NORTE,0,1
Cruzamento,COLISAO,11:40,SEXTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,05:35,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,09:06,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,07:10,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,ABALROAMENTO,11:10,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Cruzamento,COLISAO,12:10,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,13:40,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,11:35,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,11:05,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,12:30,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,16:50,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,10:00,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,CHOQUE,00:50,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,07:45,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,10:05,SEXTA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,COLISAO,07:29,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:50,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,11:00,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,22:20,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,10:35,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ATROPELAMENTO,16:00,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,19:25,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,18:30,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,16:45,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,12:15,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,QUEDA,11:50,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:10,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,11:15,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,20:10,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,08:15,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,19:28,SABADO,BOM,SUL,0,0
Cruzamento,COLISAO,04:35,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,21:20,SABADO,BOM,SUL,0,0
Logradouro,CHOQUE,15:15,SABADO,BOM,SUL,0,0
Logradouro,CHOQUE,17:00,SABADO,BOM,CENTRO,0,1
Logradouro,COLISAO,19:50,SABADO,BOM,SUL,0,0
Cruzamento,COLISAO,12:10,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,10:05,SABADO,BOM,SUL,0,0
Cruzamento,COLISAO,18:40,SABADO,BOM,SUL,0,0
Logradouro,CHOQUE,02:05,SABADO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,13:10,SABADO,BOM,CENTRO,0,0
Logradouro,CHOQUE,01:10,SABADO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,12:00,SABADO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,08:40,SABADO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,15:50,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,21:00,SABADO,BOM,SUL,0,0
Cruzamento,COLISAO,16:00,SABADO,BOM,SUL,0,1
Logradouro,ABALROAMENTO,16:15,SABADO,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,17:00,SABADO,BOM,NORTE,0,0
Cruzamento,COLISAO,14:30,SABADO,BOM,SUL,0,0
Cruzamento,CHOQUE,08:30,SABADO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,13:13,SABADO,BOM,LESTE,0,0
Logradouro,COLISAO,03:35,SABADO,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,23:15,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,23:40,SABADO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,12:00,SABADO,BOM,LESTE,0,1
Cruzamento,COLISAO,13:00,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,19:35,SABADO,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,20:50,SABADO,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,16:00,SABADO,BOM,LESTE,0,0
Logradouro,COLISAO,08:00,SABADO,BOM,LESTE,0,0
Logradouro,CHOQUE,09:00,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,16:50,SABADO,BOM,NORTE,0,0
Logradouro,CHOQUE,10:55,SABADO,BOM,NORTE,0,0
Logradouro,CHOQUE,10:50,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,11:20,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,18:20,SABADO,BOM,NORTE,0,0
Logradouro,COLISAO,21:10,DOMINGO,BOM,SUL,0,0
Cruzamento,CHOQUE,07:15,DOMINGO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,04:06,DOMINGO,NUBLADO,CENTRO,0,0
Logradouro,CHOQUE,14:10,DOMINGO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,11:00,DOMINGO,BOM,SUL,0,0
Cruzamento,COLISAO,12:10,DOMINGO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,12:00,DOMINGO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,01:45,DOMINGO,BOM,NORTE,0,0
Logradouro,COLISAO,05:20,DOMINGO,BOM,LESTE,0,0
Cruzamento,COLISAO,22:25,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,19:10,DOMINGO,BOM,LESTE,0,0
Cruzamento,COLISAO,12:41,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,15:00,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,19:00,DOMINGO,BOM,LESTE,0,1
Cruzamento,COLISAO,23:10,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,07:22,DOMINGO,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,19:30,DOMINGO,BOM,LESTE,0,2
Logradouro,ABALROAMENTO,11:30,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,13:15,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,08:10,SEGUNDA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,CHOQUE,07:35,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,13:30,SEGUNDA-FEIRA,BOM,SUL,0,0
